247105.019,641390.994,0.62
247105.019,641380.994,0.58
247105.019,641370.994,0.47
247105.019,641360.994,0.5
247105.019,641350.994,0.49
247105.019,641340.994,0.45
247105.019,641330.994,0.59
247105.019,641320.994,0.58
247105.019,641310.994,0.83
247105.019,641300.994,0.71
247105.019,641290.994,0.64
247105.019,641280.994,0.67
247105.019,641270.994,0.64
247105.019,641260.994,1.08
247105.019,641250.994,0.82
247105.019,641240.994,0.59
247105.019,641230.994,0.43
247105.019,641220.994,0.66
247105.019,641210.994,0.87
247105.019,641200.994,0.46
247105.019,641190.994,0.33
247105.019,641180.994,0.17
247105.019,641170.994,0.57
247105.019,641160.994,0.75
247105.019,641140.994,0.25
247105.019,641130.994,0.41
247105.019,641120.994,0.48
247105.019,641110.994,0.22
247105.019,641100.994,0.43
247105.019,641090.994,0.63
247105.019,641050.994,0.48
247115.019,641430.994,0.64
247115.019,641420.994,0.72
247115.019,641410.994,0.71
247115.019,641400.994,0.55
247115.019,641390.994,0.7
247115.019,641380.994,0.55
247115.019,641370.994,0.47
247115.019,641360.994,0.53
247115.019,641350.994,0.53
247115.019,641340.994,0.34
247115.019,641330.994,0.34
247115.019,641320.994,0.69
247115.019,641310.994,0.64
247115.019,641300.994,0.72
247115.019,641290.994,0.72
247115.019,641280.994,0.67
247115.019,641270.994,0.64
247115.019,641260.994,0.71
247115.019,641250.994,0.48
247115.019,641240.994,0.52
247115.019,641230.994,0.49
247115.019,641220.994,0.57
247115.019,641210.994,0.8
247115.019,641200.994,0.57
247115.019,641190.994,0.28
247115.019,641180.994,0.2
247115.019,641170.994,0.46
247115.019,641160.994,0.22
247115.019,641150.994,0.09
247115.019,641140.994,0.34
247115.019,641130.994,0.39
247115.019,641120.994,0.48
247115.019,641100.994,0.55
247115.019,641060.994,0.51
247115.019,641050.994,0.58
247125.019,641460.994,0.41
247125.019,641450.994,0.49
247125.019,641440.994,0.44
247125.019,641430.994,0.59
247125.019,641420.994,0.67
247125.019,641410.994,0.58
247125.019,641400.994,0.76
247125.019,641390.994,0.75
247125.019,641380.994,0.63
247125.019,641370.994,0.45
247125.019,641360.994,0.52
247125.019,641350.994,0.55
247125.019,641340.994,0.55
247125.019,641330.994,0.35
247125.019,641320.994,0.56
247125.019,641310.994,0.58
247125.019,641300.994,0.7
247125.019,641290.994,0.68
247125.019,641280.994,0.69
247125.019,641270.994,0.73
247125.019,641260.994,0.67
247125.019,641250.994,0.6
247125.019,641240.994,0.51
247125.019,641230.994,0.36
247125.019,641220.994,0.37
247125.019,641210.994,0.58
247125.019,641200.994,0.34
247125.019,641190.994,0.26
247125.019,641180.994,0.4
247125.019,641170.994,0.45
247125.019,641160.994,0.28
247125.019,641150.994,0.22
247125.019,641140.994,0.26
247125.019,641130.994,0.33
247125.019,641120.994,0.48
247125.019,641110.994,0.55
247125.019,641070.994,0.45
247125.019,641060.994,0.09
247125.019,641050.994,0.12
247125.019,641040.994,0.18
247135.019,641480.994,0.48
247135.019,641470.994,0.59
247135.019,641460.994,0.71
247135.019,641450.994,0.51
247135.019,641440.994,0.59
247135.019,641430.994,0.42
247135.019,641420.994,0.58
247135.019,641410.994,0.46
247135.019,641400.994,0.71
247135.019,641390.994,0.58
247135.019,641380.994,0.71
247135.019,641370.994,0.53
247135.019,641360.994,0.54
247135.019,641350.994,0.76
247135.019,641340.994,0.5
247135.019,641330.994,0.53
247135.019,641320.994,0.66
247135.019,641310.994,0.7
247135.019,641300.994,0.59
247135.019,641290.994,0.97
247135.019,641280.994,1.05
247135.019,641270.994,0.69
247135.019,641260.994,0.83
247135.019,641250.994,0.77
247135.019,641240.994,0.71
247135.019,641230.994,0.46
247135.019,641220.994,0.36
247135.019,641210.994,0.36
247135.019,641200.994,0.26
247135.019,641190.994,0.32
247135.019,641180.994,0.38
247135.019,641170.994,0.36
247135.019,641160.994,0.24
247135.019,641150.994,0.23
247135.019,641140.994,0.37
247135.019,641130.994,0.36
247135.019,641120.994,0.34
247135.019,641110.994,0.56
247135.019,641070.994,0.39
247135.019,641060.994,0.41
247135.019,641050.994,0.57
247135.019,641040.994,0.5
247135.019,641030.994,0.16
247145.019,641510.994,0.54
247145.019,641500.994,0.52
247145.019,641490.994,0.6
247145.019,641480.994,0.59
247145.019,641470.994,0.48
247145.019,641460.994,0.49
247145.019,641450.994,0.52
247145.019,641440.994,0.39
247145.019,641430.994,0.42
247145.019,641420.994,0.37
247145.019,641410.994,0.45
247145.019,641400.994,0.4
247145.019,641390.994,0.56
247145.019,641380.994,0.85
247145.019,641370.994,0.71
247145.019,641360.994,0.52
247145.019,641350.994,0.77
247145.019,641340.994,0.52
247145.019,641330.994,0.59
247145.019,641320.994,0.83
247145.019,641310.994,1.04
247145.019,641300.994,1.05
247145.019,641290.994,0.9
247145.019,641280.994,0.8
247145.019,641270.994,0.86
247145.019,641260.994,0.77
247145.019,641250.994,0.71
247145.019,641240.994,0.61
247145.019,641230.994,0.61
247145.019,641220.994,0.53
247145.019,641210.994,0.41
247145.019,641200.994,0.41
247145.019,641190.994,0.25
247145.019,641180.994,0.3
247145.019,641170.994,0.24
247145.019,641160.994,0.2
247145.019,641150.994,0.42
247145.019,641140.994,0.51
247145.019,641130.994,0.46
247145.019,641120.994,0.31
247145.019,641110.994,0.32
247145.019,641080.994,0.45
247145.019,641070.994,0.53
247145.019,641060.994,0.42
247145.019,641050.994,0.65
247145.019,641040.994,0.56
247145.019,641030.994,0.52
247155.019,641530.994,0.36
247155.019,641520.994,0.53
247155.019,641510.994,0.41
247155.019,641500.994,0.63
247155.019,641490.994,0.53
247155.019,641480.994,0.47
247155.019,641470.994,0.37
247155.019,641460.994,0.47
247155.019,641450.994,0.4
247155.019,641440.994,0.44
247155.019,641430.994,0.45
247155.019,641420.994,0.41
247155.019,641410.994,0.37
247155.019,641400.994,0.59
247155.019,641390.994,0.53
247155.019,641380.994,0.69
247155.019,641370.994,0.62
247155.019,641360.994,0.82
247155.019,641350.994,0.78
247155.019,641340.994,1.06
247155.019,641330.994,0.84
247155.019,641320.994,1.02
247155.019,641310.994,0.96
247155.019,641300.994,1.06
247155.019,641290.994,1.02
247155.019,641280.994,0.73
247155.019,641270.994,0.79
247155.019,641260.994,0.82
247155.019,641250.994,0.77
247155.019,641240.994,0.61
247155.019,641230.994,0.5
247155.019,641220.994,0.63
247155.019,641210.994,0.3
247155.019,641200.994,0.39
247155.019,641190.994,0.16
247155.019,641180.994,0.31
247155.019,641170.994,0.22
247155.019,641160.994,0.4
247155.019,641150.994,0.67
247155.019,641140.994,0.57
247155.019,641130.994,0.52
247155.019,641120.994,0.38
247155.019,641110.994,0.26
247155.019,641080.994,0.43
247155.019,641070.994,0.43
247155.019,641060.994,0.54
247155.019,641050.994,0.43
247155.019,641040.994,0.63
247155.019,641030.994,0.62
247155.019,641020.994,0.58
247165.019,641560.994,1.29
247165.019,641550.994,0.93
247165.019,641540.994,0.83
